0.259508 	 1893.000000	0.000101 	 1882.000000	0.038444 	 1893.000000	
0.259561 	 1893.000000	0.000098 	 1882.000000	0.033148 	 1893.000000	
0.252526 	 1899.000000	0.000097 	 1882.000000	0.032919 	 1898.000000	
0.248560 	 1904.000000	0.000100 	 1882.000000	0.032967 	 1897.000000	
0.248704 	 1903.000000	0.000097 	 1882.000000	0.032592 	 1701.000000	
0.246707 	 1899.000000	0.000098 	 1882.000000	0.033218 	 1901.000000	
0.246186 	 1898.000000	0.000098 	 1882.000000	0.033653 	 1405.000000	
0.245706 	 1894.000000	0.000105 	 1882.000000	0.033035 	 1404.000000	
